time,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
4275,14,0,0,10,92,0,7,0,0,100,0,0,114
4276,13,52,0,13,78,0,45,0,0,56,0,0,62
4277,32,70,0,0,83,0,3,0,0,51,0,0,48
4278,29,35,0,0,35,0,1,2,0,64,0,0,49
4279,16,2,0,18,108,2,0,0,9,87,0,0,17
4280,73,0,0,36,33,0,62,0,30,44,0,14,13
4281,90,64,0,11,33,0,10,0,24,50,0,8,0
4282,14,51,0,16,37,0,16,0,32,17,0,4,0
4283,6,17,0,15,88,7,19,0,35,19,0,51,0
4284,0,48,0,1,50,0,78,0,74,71,0,0,0
4285,0,0,0,0,69,0,80,0,63,82,0,0,0
4286,0,0,0,0,76,19,45,0,31,74,0,13,0
4287,13,0,0,0,44,14,19,0,29,38,0,56,5
4288,0,0,0,23,0,0,30,0,12,0,0,38,0
4289,0,0,10,42,5,0,81,1,24,0,0,19,0
4290,4,0,3,0,51,0,76,16,42,0,5,0,0
4291,7,0,0,2,82,0,15,0,53,0,25,18,0
4292,0,7,0,72,34,0,33,0,71,0,7,0,0
4293,0,22,0,4,0,0,18,0,74,0,0,0,0
4294,0,0,16,0,67,0,45,0,112,0,0,0,0
4295,19,0,0,53,58,8,12,0,0,0,0,0,0
4296,22,0,0,31,53,0,0,2,9,0,0,1,0
4297,30,0,0,82,29,0,0,0,58,0,0,8,27
4298,0,0,0,31,85,22,0,0,77,0,0,0,11
4299,0,0,0,25,50,19,0,0,85,3,0,2,11
4300,10,0,0,33,24,35,1,0,38,7,40,0,17
4301,0,4,0,73,89,0,0,0,57,0,88,0,34
4302,11,0,6,109,74,0,0,0,49,0,0,0,39
4303,0,0,13,73,78,0,0,0,30,0,61,0,24
4304,0,2,28,76,28,15,0,0,72,0,0,0,34
4305,8,0,2,20,59,43,0,0,72,2,15,0,75
4306,0,0,24,97,59,0,0,0,70,29,104,0,68
4307,0,0,32,77,31,13,0,0,35,109,102,0,43
4308,0,14,13,73,91,0,0,45,31,0,55,5,66
4309,0,0,23,67,94,0,0,57,66,12,1,40,45
4310,0,0,52,59,84,21,7,12,97,23,61,25,30
4311,0,0,34,58,90,73,0,3,60,1,75,26,12
4312,0,0,35,116,67,88,14,8,57,25,71,58,0
4313,0,0,0,117,55,88,14,33,44,52,68,108,0
4314,0,0,0,67,74,100,0,49,78,12,77,41,10
4315,0,6,0,43,67,62,0,6,47,6,65,0,7
4316,0,8,0,29,88,26,0,82,56,0,33,27,0
4317,9,0,0,56,94,44,0,0,88,0,122,36,0
4318,23,0,0,28,27,72,0,33,52,0,10,77,0
4319,11,0,0,77,28,49,0,65,7,0,57,26,0
4320,21,0,0,66,97,55,0,56,0,0,9,55,0
4321,24,1,0,82,40,56,0,69,17,0,16,65,0
4322,9,0,0,82,52,78,0,73,70,0,49,50,6
4323,3,0,0,62,31,58,3,17,80,12,41,59,0
4324,0,0,0,104,61,34,0,27,36,0,64,3,0
4325,17,0,0,84,86,1,0,21,31,39,28,0,0
4326,0,0,0,135,50,0,0,43,52,4,12,0,3
4327,0,0,0,66,64,0,0,7,0,2,102,25,22
4328,0,0,0,57,56,0,0,20,0,4,13,54,0
4329,0,0,0,21,77,47,0,33,0,0,60,68,0
4330,0,5,19,0,83,68,0,39,20,0,61,17,0
4331,0,74,26,0,36,28,12,36,0,0,29,46,0
4332,7,20,10,0,66,0,44,53,14,17,35,20,0
4333,0,0,15,0,56,0,0,78,6,1,143,26,0
4334,0,0,0,0,40,0,15,16,2,63,51,51,0
4335,20,0,14,61,1,0,29,6,3,25,55,58,0
4336,25,0,5,92,0,0,0,0,0,9,71,80,0
4337,33,0,0,84,0,0,0,18,18,76,69,56,0
4338,23,0,13,17,0,0,0,54,0,143,51,35,0
4339,0,27,49,0,1,1,0,84,0,88,14,22,0
4340,0,22,0,17,2,11,19,55,10,20,22,59,0
4341,0,51,0,16,65,4,19,0,0,60,21,61,11
4342,5,35,47,0,79,0,2,49,5,58,14,28,3
4343,17,0,1,0,12,0,1,62,3,77,0,3,0
4344,30,58,8,27,4,0,42,30,0,56,12,97,0
4345,0,38,10,60,81,0,76,50,0,9,28,51,0
4346,11,24,14,54,53,0,54,17,3,0,16,60,0
4347,41,0,0,57,52,17,17,48,0,9,0,5,0
4348,11,14,0,15,66,0,25,40,7,0,0,8,0
4349,35,47,0,0,55,0,78,12,0,0,0,0,0
4350,61,0,3,0,45,0,90,14,0,5,0,0,0
4351,69,0,3,0,96,0,82,32,0,7,0,0,0
4352,79,0,0,0,10,0,69,11,0,17,0,33,15
4353,91,0,0,0,36,0,40,56,24,5,0,70,14
4354,98,0,0,0,35,0,88,18,0,0,0,53,5
4355,78,0,0,0,91,0,110,50,0,0,0,13,19
4356,51,74,0,0,68,0,97,32,4,0,0,0,0
4357,10,5,0,0,90,0,95,55,0,17,9,11,0
4358,0,21,12,0,58,0,95,39,1,88,0,0,28
4359,0,0,11,0,37,0,129,49,2,54,0,0,0
4360,18,0,44,0,37,0,71,41,8,85,0,0,23
4361,23,0,42,0,8,0,15,36,0,30,0,5,20
4362,8,0,12,0,53,0,0,74,27,37,0,0,92
4363,0,0,29,0,64,0,8,36,0,106,0,0,12
4364,0,0,54,0,79,0,93,54,0,79,0,0,130
4365,0,0,65,0,41,0,89,27,0,81,0,0,133
4366,23,0,46,1,25,1,50,36,0,87,17,7,89
4367,8,0,36,27,37,65,50,15,0,93,0,0,34
4368,0,0,62,0,98,82,80,23,0,78,0,0,67
4369,0,0,120.6252413,5,66,64,52,51,37,74,11,0,98
4370,1,38,55,12,129,58,95,8,55,59,60,0,104
4371,16,43,35,4,84,71,100,19,44,0,33,1,87
4372,0,31,0,0,94,134,103,33,44,73,9,0,67
4373,0,0,5,10,87,81,64,17,49,80,0,0,13
4374,0,0,49,0,60,86,13,0,95,93,0,48,0
4375,2,0,72,13,76,63,21,0,72,99,50,77,18
4376,0,0,71,10,73,21,86,0,47,52,48,41,36
4377,7,18,41,7,68,83,81,8,29,72,44,50,81
4378,0,40,32,1,68,79,95,24,0,85,100,38,101
4379,0,8,64,57,77,90,82,10,0,27,34,4,102
4380,2,33,55,2,100,64,110,0,2,38,79,2,97
4381,0,89,61,28,73,74,90,0,0,82,70,0,69
4382,0,76,59,45,8,36,45,0,4,51,94,0,43
4383,0,25,60,98,70,101,58,5,0,54,126,36,18
4384,0,52,31,100,48,94,71,12,16,97,93,32,1
4385,18,28,56,100,28,94,44,54,16,34,76,82,34
4386,0,53,80,76,74,77,8,23,0,60,109,65,3
4387,0,32,70,36,26,55,56,64,50,70,113,57,15
4388,21,67,10,39,54,67,29,1,5,72,51,83,44
4389,0,106,58,28,82,79,71,15,35,110,70,51,78
4390,28,81,60,54,70,45,62,41,64,30,86,47,41
4391,12,103,59,70,91,56,30,36,56,24,88,58,0
4392,20,97,69,79,52,42,52,41,30,61,58,73,0
4393,2,71,36,93,2,25,86,22,55,46,90,16,69
4394,10,48,54,65,14,73,93,14,89,72,85,30,92
4395,41,93,58,80,35,92,66,19,55,55,51,66,91
4396,68,58,3,95,16,66,13,58,81,68,39,66,88
4397,88,56,1,62,0,68,34,26,59,54,98,33,63
4398,99,69,57,69,0,52,3,0,52,71,84,52,77
4399,18,43,49,87,0,67,8,21,33,44,86,52,80
4400,0,41,56,72,0,48,56,19,92,59,31,81,74
4401,61,68,72,76,87,66,68,60,43,78,81,66,87
4402,47,28,58,65,119,76,84,35,22,85,74,27,59
4403,61,66,58,102,64,53,61,23,60,68,62,59,81
4404,76,85,61,81,77,37,51,33,47,31,94,0,95
4405,87,63,40,98,83,48,89,30,39,62,58,41,61
4406,92,64,27,118,105,56,87,16,58,68,38,95,91
4407,80,77,36,96,16,81,30,30,30,67,110,79,81
4408,89,35,25,66,80,59,24,24,21,93,108,41,67
4409,37,73,20,53,28,74,94,3,6,56,66,98,59
4410,0,57,87,84,28,74,70,5,33,77,41,80,111
4411,18,83,53,93,68,60,88,22,25,71,118,46,34
4412,49,63,73,111,24,75,82,4,16,74,91,58,0
4413,75,43,73,81,30,69,57,29,82,63,30,52,0
4414,80,68,40,11,72,16,71,29,47,40,52,77,0
4415,90,56,61,35,45,30,25,1,21,92,85,64,29
4416,75,96,40,48,69,77,3,13,44,73,62,107,97
4417,30,86,64,77,95,74,18,35,52,61,99,57,65
4418,89,63,58,103,63,33,61,15,21,70,118,72,56
4419,73,65,75,113,59,34,69,0,98,43,103,111,49
4420,57,75,28,91,55,0,67,2,83,53,32,74,28
4421,96,40,32,63,86,0,40,23,34,78,0,24,71
4422,87,52,1,110,78,0,76,10,4,96,2,57,41
4423,58,85,44,82,5,48,34,2,0,70,0,71,68
4424,40,60,18,94,19,74,33,13,17,58,57,95,83
4425,83,79,0,82,5,65,58,13,23,57,95,98,84
4426,74,45,11,78,44,71,91,47,17,55,48,76,74
4427,16,56,25,70,64,56,90,35,45,52,118,92,71
4428,33,47,71,74,72,52,67,42,75,48,46,77,87
4429,45,36,100,82,65,38,89,4,72,44,46,40,38
4430,62,56,27,87,52,8,46,1,25,18,85,30,68
4431,73,53,33,82,42,0,59,16,87,44,116,40,66
4432,79,76,59,61,85,60,52,0,30,72,25,41,43
4433,84,99,70,92,32,52,40,18,0,44,0,53,54
4434,54,24,29,89,32,62,37,8,2,0,46,43,93
4435,36,33,81,80,40,45,35,47,18,42,98,35,59
4436,61,45,44,55,44,50,7,25,49,75,63,39,0
4437,86,60,35,69,59,69,76,31,42,77,105,60,0
4438,83,45,24,35,49,77,92,40,62,54,114,31,64
4439,91,59,25,23,53,80,67,13,67,47,56,104,17
4440,52,88,58,14,71,84,90,0,41,11,63,96,81
4441,52,67,31,70,72,65,85,19,56,6,62,75,58
4442,101,69,13,94,73,19,14,12,67,58,114,88,93
4443,56,79,11,98,55,27,89,27,36,33,91,64,82
4444,84,30,3,90,43,81,94,30,27,45,91,73,83
4445,81,79,9,99,0,91,38,44,46,0,91,72,79
4446,52,49,0,104,44,61,83,57,56,23,30,89,47
4447,23,92,8,100,70,74,10,5,57,72,128,95,32
4448,10,76,5,88,79,45,63,8,53,55,53,63,1
4449,72,79,69,92,45,76,71,1,33,63,65,49,0
4450,68,81,90,62,97,55,66,0,38,64,64,95,0
4451,55,81,76,11,0,57,103,9,8,58,42,90,0
4452,46,37,34,42,0,53,82,36,0,65,68,76,20
4453,85,41,41,81,26,24,27,37,43,15,107,48,0
4454,80,77,26,87,20,10,65,0,15,50,85,60,43
4455,94,19,24,0,43,20,71,4,2,76,0,103,26
4456,15,59,39,7,9,27,69,41,47,42,0,89,38
4457,83,39,46,122,59,86,73,16,17,13,41,22,64
4458,59,58,51,98,48,84,86,59,8,80,80,4,70
4459,24,73,55,80,14,58,80,44,21,57,90,40,74
4460,88,66,42,57,81,88,77,32,3,38,81,37,61
4461,84,32,72,103,107,48,16,35,0,0,103,41,29
4462,96,81,36,95,74,48,17,24,0,20,47,69,62
4463,78,91,63,83,63,93,70,10,0,52,0,52,88
4464,59,25,27,91,0,39,76,2,17,83,50,18,43
4465,88,45,80,86,34,54,99,1,31,71,118,27,0
4466,66,68,69,63,30,30,47,4,12,27,100,24,53
4467,12,28,50,0,41,0,63,32,0,13,83,43,8
4468,59,88,74,5,48,0,77,25,19,41,7,41,38
4469,11,50,31,67,83,36,87,25,0,17,52,66,86
4470,15,6,27,124,80,119,101,49,36,37,123,59,56
4471,32,44,35,92,62,74,39,33,13,84,103,34,51
4472,29,5,31,66,15,23,78,27,7,72,99,26,66
4473,23,62,50,85,58,71,75,38,14,21,60,62,66
4474,111,59,39,69,45,19,34,18,7,46,72,22,61
4475,54,52,50,98,60,87,23,2,30,92,106,38,2
4476,73,56,2,60,84,32,54,0,62,20,114,72,44
4477,95,71,35,70,56,52,33,17,58,85,56,44,82
4478,35,31,0,68,80,69,11,32,38,72,60,82,49
4479,93,68,0,29,78,83,29,13,70,44,116,100,54
4480,82,70,4,0,67,72,12,19,24,66,90,81,60
4481,42,26,56,3,26,68,0,0,37,67,45,24,47
4482,68,20,70,44,19,57,62,30,28,78,70,25,0
4483,47,96,0,25,0,16,93,2,35,61,48,45,0
4484,68,75,6,88,57,63,59,2,81,41,76,26,0
4485,42,41,19,52,73,68,61,18,72,103,115,91,0
4486,43,34,51,130,65,75,54,0,0,52,112,84,0
4487,61,29,15,75,87,52,67,12,23,9,97,62,0
4488,40,83,54,110,25,45,32,41,31,87,31,69,12
4489,70,70,63,84,4,42,61,1,49,78,0,0,1
4490,44,91,56,0,8,26,38,5,24,75,72,2,64
4491,1,86,8,4,0,65,27,6,11,19,89,48,101
4492,32,49,60,66,10,65,82,0,39,53,76,44,93
4493,12,26,55,12,13,85,71,5,64,48,48,14,80
4494,0,24,79,57,104,49,68,66,2,61,57,0,75
4495,23,0,40,88,56,85,54,44,17,60,63,7,28
4496,77,9,72,42,95,109,11,34,30,70,71,3,90
4497,42,2,34,111,45,59,46,64,0,46,100,30,49
4498,69,0,23,85,17,73,40,36,42,70,111,19,100
4499,83,0,2,109,12,17,71,41,61,86,40,21,76
4500,75,0,21,64,10,28,63,22,64,80,11,1,65
4501,81,0,55,101,69,31,34,49,48,79,0,0,31
4502,124,51,35,82,58,0,55,47,35,7,52,0,31
4503,117,0,5,111,79,0,83,68,48,36,73,0,33
4504,74,0,0,16,92,64,70,19,18,90,116,12,0
4505,63,17,0,36,90,0,36,15,10,49,73,7,0
4506,53,0,9,59,100,2,67,1,60,63,70,2,0
4507,59,0,44,86,38,77,59,0,53,46,91,0,0
4508,73,0,78,84,19,57,56,31,0,73,47,0,41
4509,43,0,59,74,55,58,85,66,4,44,7,0,87
4510,38,0,42,111,86,40,37,54,34,90,77,0,75
4511,62,0,69,66,22,109,53,16,23,62,59,12,101
4512,68,21,39,84,85,89,72,14,87,55,86,27,76
4513,22,0,55,93,43,54,56,64,44,87,58,2,69
4514,1,0,40,101,62,28,71,26,12,35,69,4,22
4515,39,0,75,20,68,94,74,36,33,57,93,0,27
4516,18,0,80,0,37,74,62,33,47,31,45,0,63
4517,96,0,44,12,84,36,46,15,26,41,4,0,36
4518,92,0,61,74,60,81,71,0,10,103,16,0,80
4519,55,0,67,90,56,104,32,9,9,72,0,0,47
4520,97,26,41,127,71,60,63,34,10,55,54,0,15
4521,106,11,19,86,65,92,45,26,45,77,90,0,117
4522,84,1,3,136,104,26,49,19,27,92,85,0,19
4523,59,0,13,106,51,39,47,59,37,73,72,0,74
4524,53,0,34,89,77,39,69,12,0,71,132,0,73
4525,50,0,82,46,81,88,47,0,28,12,0,0,59
4526,56,0,60,51,95,66,57,1,31,44,51,0,72
4527,88,0,13,115,95,106,48,41,0,62,51,0,75
4528,45,0,34,50,115,80,61,65,18,26,112,0,9
4529,83,24,40,75,81,76,51,13,2,31,92,0,0
4530,82,86,45,115,107,72,43,36,0,69,85,0,0
4531,44,10,49,117,73,27,22,51,0,108,46,0,5
4532,24,48,45,107,66,12,61,43,0,58,26,0,9
4533,0,71,35,77,99,29,19,11,7,52,61,0,14
4534,32,61,60,32,61,11,5,0,0,79,88,0,0
4535,24,42,49,17,77,24,56,23,0,12,68,0,0
4536,57,81,70,76,80,9,62,61,0,51,96,0,0
4537,75,120,26,116,124,0,74,25,0,71,115,10,0
4538,63,73,25,106,68,0,69,0,0,56,53,45,21
4539,60,65,57,115,45,19,80,0,0,33,97,49,64
4540,53,46,19,93,59,11,78,13,0,49,143,49,71
4541,48,38,15,82,91,0,67,1,0,47,52,39,74
4542,23,51,0,94,36,0,32,0,0,54,118,17,78
4543,93,39,0,112,89,0,48,34,0,23,24,63,91
4544,73,75,0,112,63,0,40,40,0,8,68,111,24
4545,93,130,0,100,38,24,62,41,0,23,125,99,63
4546,72,51,0,93,46,0,37,87,0,61,103,79,88
4547,48,84,15,81,97,0,3,83,0,75,72,82,49
4548,88,73,33,59,100,0,13,75,0,11,155,62,65
4549,69,70,23,108,70,0,8,43,0,55,86,60,29
4550,16,60,24,61,84,0,41,3,0,62,53,85,14
4551,14,44,8,69,90,0,4,13,0,46,84,25,29
4552,89,51,0,80,55,0,0,23,5,64,65,89,31
4553,65,28,0,72,37,33,28,68,6,78,81,82,32
4554,81,52,22,86,89,0,11,64,16,95,1,51,53
4555,51,65,5,78,69,0,0,28,76,112,0,41,97
4556,39,69,0,78,80,0,76,57,12,81,71,0,49
4557,67,60,0,104,61,0,143,66,0,80,104,0,3
4558,80,81,0,59,64,0,82,0,22,68,74,0,10
4559,96,37,0,25,13,0,39,14,54,59,103,50,74
4560,19,27,0,18,0,0,68,30,58,70,73,15,60
4561,56,92,0,38,0,0,76,0,0,67,103,88,15
4562,76,56,0,52,0,0,82,0,35,14,71,72,0
4563,94,47,0,0,0,0,33,0,67,27,111,65,2
4564,78,39,0,0,0,0,16,0,40,89,12,61,10
4565,34,42,4,24,66,1,11,0,63,63,0,41,0
4566,93,0,0,31,0,36,3,0,105,12,66,1,0
4567,65,1,0,76,0,7,16,0,69,74,26,1,6
4568,43,86,0,69,58,0,0,0,29,74,34,41,41
4569,34,34,0,88,85,0,0,0,32,34,61,50,41
4570,5,52,5,113,116,0,13,15,6,57,109,73,100
4571,11,36,18,97,52,0,28,0,0,64,85,69,69
4572,9,0,0,138,59,12,24,0,0,62,81,91,82
4573,0,32,7,63,82,0,3,0,0,73,49,60,64
4574,0,42,0,87,43,0,1,0,0,80,87,72,64
4575,30,44,0,67,96,0,68,0,0,6,52,56,77
4576,0,9,0,106,73,0,111,0,0,48,54,104,29
4577,1,4,18,93,67,2,67,0,0,88,125,69,36
4578,8,0,0,97,44,0,68,0,0,65,69,31,0
4579,36,0,0,92,57,0,83,0,0,94,69,82,0
4580,19,0,0,36,75,0,101,0,0,88,115,73,0
4581,0,0,0,76,9,0,82,0,0,57,104,25,0
4582,4,0,0,87,69,0,114,0,0,51,105,30,0
4583,58,0,0,0,59,0,45,19,27,44,70,0,0
4584,76,0,0,32,76,0,55,52,0,13,0,0,8
4585,38,0,0,69,62,14,8,0,44,70,0,0,59
4586,58,0,7,40,31,2,0,72,29,56,0,35,4
4587,78,9,4,93,77,0,7,15,20,73,92,19,0
4588,90,0,0,87,84,15,23,0,53,85,98,43,27
4589,41,0,0,115,7,7,2,0,91,59,91,63,57
4590,59,0,14,59,0,0,16,0,61,6,80,112,103
4591,60,0,35,94,13,27,75,0,1,0,104,25,97
4592,64,0,22,92,33,0,70,0,31,61,14,4,27
4593,91,0,22,18,7,0,98,0,38,64,24,19,72
4594,64,0,13,17,24,0,67,0,63,31,103,62,65
4595,21,0,78,50,30,11,64,28,17,0,77,55,48
4596,60,0,63,36,49,41,73,77,16,27,99,16,56
4597,33,0,64,40,0,66,0,0,86,77,127,70,38
4598,58,0,59,3,0,68,56,0,64,61,110,77,31
4599,1,0,23,55,48,41,87,0,26,45,99,35,49
4600,17,23,41,94,72,14,98,0,41,54,65,27,67
4601,53,44,0,157,64,88,122,0,69,36,76,29,55
4602,26,54,0,130,6,99,66,17,75,58,78,57,54
4603,35,63,24,98,95,120,51,0,57,52,1,28,35
4604,0,40,54,73,52,66,70,0,51,22,64,58,54
4605,56,26,28,19,63,0,102,8,42,81,93,18,29
4606,69,19,26,13,57,0,79,8,43,87,63,80,12
4607,57,0,40,45,30,0,96,6,44,59,17,85,63
4608,76,0,55,10,26,0,101,0,48,1,0,65,34
4609,45,0,3,26,34,33,72,0,41,52,70,85,51
4610,64,0,15,31,25,70,112,0,29,66,94,65,26
4611,27,0,21,69,13,100,71,2,49,73,115,23,5
4612,19,0,0,72,0,21,0,0,40,48,58,34,10
4613,49,0,19,77,31,81,75,0,32,40,74,51,11
4614,90,0,35,78,9,28,83,2,18,84,113,105,0
4615,67,34,58,37,15,96,46,20,0,73,90,29,0
4616,66,33,41,60,33,58,50,0,62,55,89,22,5
4617,52,7,23,122,0,58,32,24,73,37,72,12,29
4618,80,15,17,25,34,70,101,23,72,52,43,56,95
4619,71,0,76,74,0,36,83,0,31,68,85,10,52
4620,67,0,22,14,0,51,87,34,0,69,13,69,64
4621,53,9,43,105,0,61,104,23,35,57,30,42,61
4622,73,10,13,111,0,91,102,49,29,87,125,34,20
4623,61,0,63,99,0,82,94,56,0,78,78,34,10
4624,71,3,72,75,54,98,96,72,0,57,8,13,58
4625,53,0,22,44,0,105,17,82,0,69,80,18,41
4626,31,0,70,16,0,62,47,23,0,43,113,0,83
4627,37,0,19,0,0,76,107,53,0,16,43,74,71
4628,0,0,0,56,0,0,100,29,0,61,64,70,3
4629,19,0,1,53,0,38,96,0,0,65,104,27,1
4630,64,0,56,59,0,79,88,23,0,70,66,66,50
4631,0,0,53,69,0,44,85,25,0,58,48,71,81
4632,30,0,26,58,0,86,94,14,0,73,48,34,91
4633,16,0,72,81,0,83,93,0,0,87,85,66,37
4634,31,0,29,155,0,77,83,6,0,57,69,55,85
4635,22,0,0,97,0,45,47,40,0,67,114,0,86
4636,16,0,5,108,0,19,74,81,0,64,45,8,36
4637,6,0,0,24,0,19,75,92,0,50,130,5,68
4638,61,0,3,116,0,11,66,41,0,111,36,62,48
4639,83,0,3,46,0,41,72,74,0,70,158,70,51
4640,73,48,11,70,16,44,25,54,0,12,83,63,70
4641,71,25,38,49,5,60,15,0,0,58,90,53,42
4642,73,0,56,80,0,78,59,9,0,81,32,60,56
4643,49,11,64,114,0,61,42,31,0,95,84,33,18
4644,96,80,32,22,0,61,89,34,0,73,98,12,52
4645,80,60,38,53,0,118,77,21,0,88,55,0,52
4646,77,15,10,129,0,87,80,57,0,67,106,38,38
4647,32,69,62,57,0,75,91,73,6,3,66,70,4
4648,0,80,85,72,0,119,52,92,6,32,4,60,22
4649,11,85,61,1,0,64,107,45,0,43,19,94,66
4650,31,69,54,60,29,5,94,5,0,54,136,60,46
4651,76,76,98,123,0,1,81,11,0,66,74,87,36
4652,72,62,74,156,0,2,79,2,0,0,53,78,44
4653,98,8,56,113,2,44,35,0,0,0,30,26,51
4654,118,51,101,69,8,1,34,0,9,0,118,18,46
4655,103,0,77,115,0,28,79,7,33,34,101,8,77
4656,59,65,30,33,0,120,70,12,0,66,84,40,30
4657,74,46,49,1,0,120,30,0,32,14,130,23,40
4658,84,30,64,20,0,100,72,0,60,55,130,1,7
4659,67,71,44,1,0,48,37,7,36,66,56,77,0
4660,66,15,90,45,0,84,16,9,11,34,129,72,0
4661,42,2,6,24,0,105,75,0,20,17,162.1198533,93,0
4662,80,47,22,30,0,76,75,0,61,13,108,44,0
4663,17,0,0,67,0,24,13,50,19,58,152,11,0
4664,0,0,0,77,0,47,0,59,18,44,56,43,0
4665,37,22,0,83,0,0,41,88,19,74,99,40,0
4666,92,3,0,81,0,0,111,52,1,58,81,56,0
4667,70,0,13,112,0,22,80,56,39,0,33,21,0
4668,102,0,1,130,0,66,77,49,26,62,159,18,0
4669,53,0,17,109,0,56,28,62,45,60,10,38,0
4670,19,0,13,79,0,82,81,65,9,3,0,73,0
4671,19,0,83,97,0,37,77,26,49,0,105,95,0
4672,12,0,71,90,0,45,72,38,65,0,121,68,0
4673,8,0,38,44,0,56,109,12,75,34,113,46,0
4674,17,0,33,22,0,45,72,60,56,68,102,41,0
4675,79,0,21,5,0,25,89,77,55,29,96,24,16
4676,76,0,59,39,0,0,21,66,19,1,82,14,15
4677,45,0,75,15,0,89,0,83,19,16,149,0,9
4678,62,0,79,62,0,63,11,61,80,71,100,0,0
4679,74,0,73,89,0,107,88,76,37,61,133,28,0
4680,76,42,53,57,0,118,77,98,22,8,132,17,0
4681,6,0,91,29,0,96,57,80,13,44,160,0,3
4682,81,0,21,84,0,32,23,91,47,53,61,0,0
4683,89,0,58,18,7,27,10,53,69,55,6,0,0
4684,89,0,63,81,0,52,26,25,112,39,73,0,0
4685,37,0,93,21,30,12,5,70,25,69,128,0,0
4686,14,0,79,17,28,23,105,78,28,79,75,10,24
4687,85,0,51,6,1,29,102,63,21,21,0,0,78
4688,104,0,75,9,21,81,115,59,51,113,107,45,58
4689,85,0,39,52,19,109,54,12,31,44,105,24,63
4690,63,0,2,0,0,96,87,31,19,0,119,0,5
4691,69,0,0,2,53,92,89,67,32,47,119,0,0
4692,58,0,2,90,109,77,68,65,47,70,28,0,0
4693,40,0,66,39,109,83,101,115,52,43,0,0,0
4694,36,0,105,120,49,76,30,60,57,66,0,14,0
4695,38,12,47,119,0,51,13,17,41,72,95,0,0
4696,0,66,83,133,56,80,7,23,75,0,94,0,0
4697,0,20,59,125,44,83,6,63,87,36,84,0,0
4698,24,2,78,74,25,42,86,86,50,70,112,0,0
4699,67,0,36,76,41,9,72,49,9,1,83,0,0
4700,60,0,7,28,0,0,84,49,8,2,29,0,0
4701,91,0,53,50,0,17,0,81,66,46,3,0,0
4702,74,0,71,34,1,94,4,63,53,39,0,0,0
4703,15,11,55,84,7,81,95,80,69,55,82,9,0
4704,72,17,57,97,0,89,94,90,70,45,105,3,0
4705,52,11,55,26,49,95,118,62,24,25,88,0,0
4706,81,0,26,35,92,99,49,66,18,44,65,0,0
4707,70,0,0,0,63,101,56,69,52,0,16,19,0
4708,41,0,5,0,16,90,30,79,57,81,162.1198533,0,0
4709,10,0,58,0,26,98,75,58,50,76,142,0,26
4710,0,0,86,48,54,116,36,50,13,82,136,0,31
4711,0,22,88,62,106,96,79,5,11,55,154,0,19
4712,0,18,86,94,109,47,94,4,0,74,114,0,16
4713,0,0,28,117,3,12,96,27,11,57,38,0,31
4714,0,0,66,111,13,4,69,11,58,88,6,0,41
4715,0,0,96,128,0,3,42,80,76,13,60,0,48
4716,14,0,74,98,25,10,72,33,94,66,121,0,104
4717,8,0,92,75,98,0,49,10,61,77,119,0,96
4718,0,0,72,30,55,45,92,18,50,14,150,0,0
4719,36,47,54,6,0,73,88,55,40,38,111,0,5
4720,16,49,37,31,6,110,63,44,30,102,121,0,71
4721,70,59,22,76,97,101,67,54,1,56,61,0,30
4722,24,7,0,104,62,100,38,27,57,77,93,0,0
4723,40,48,3,90,61,67,76,0,64,66,25,0,25
4724,63,60,6,94,74,0,97,0,66,59,0,0,57
4725,6,35,12,68,45,16,1,43,27,49,104,10,34
4726,54,63,32,91,23,38,74,70,20,78,134,40,18
4727,93,98,4,62,0,80,48,54,9,65,139,0,53
4728,69,69,31,121,0,83,39,54,28,72,114,0,21
4729,64,56,45,111,16,95,57,69,0,47,131,0,78
4730,53,68,51,118,65,131,77,58,0,82,118,12,4
4731,27,39,87,126,2,74,77,92,9,71,78,21,4
4732,86,0,78,156,3,72,77,71,23,38,79,18,20
4733,64,40,51,75,25,78,39,58,30,60,79,0,3
4734,43,55,57,41,22,73,65,42,42,88,162.1198533,0,4
4735,77,28,28,27,8,95,82,44,0,17,39,30,26
4736,111,35,2,12,27,97,75,97,6,6,122,95,64
4737,73,60,23,33,0,39,75,56,28,0,41,16,27
4738,89,50,53,14,7,44,64,63,67,14,116,5,47
4739,46,82,72,36,0,1,30,14,37,92,36,46,32
4740,65,83,11,54,3,54,64,2,7,98,75,28,51
4741,10,32,25,75,0,97,60,65,74,74,124,76,69
4742,0,79,49,108,0,106,80,56,61,67,85,93,75
4743,0,79,8,75,4,31,90,76,21,41,95,61,65
4744,4,30,7,59,0,67,69,47,15,18,141,40,47
4745,41,84,45,78,0,78,8,54,0,92,75,19,8
4746,15,0,36,67,0,46,78,58,21,1,137,28,27
4747,14,52,40,109,0,60,50,30,39,3,138,43,49
4748,113,95,39,31,0,26,54,107,21,93,16,84,16
4749,63,48,6,68,0,62,27,46,2,69,45,22,64
4750,59,71,0,0,11,14,24,84,21,75,162.1198533,28,46
4751,62,65,0,0,0,0,89,28,19,66,92,22,42
4752,80,36,36,37,0,0,96,16,20,54,15,8,72
4753,58,49,52,57,0,0,29,0,50,34,26,2,50
4754,76,58,61,27,0,0,0,52,67,58,132,10,15
