time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
11104,0,0,24,24,3,0,58,0,0,0,0,0,0
11105,30,0,17,38,4,19,37,0,0,18,0,0,0
11106,5,0,17,37,26,38,15,0,0,0,0,0,0
11107,9,0,12,16,39,0,36,0,0,3,0,0,0
11108,0,6,0,54,34,11,19,0,0,3,0,0,0
11109,6,61,0,36,37,4,27,0,0,0,0,0,0
11110,0,27,0,21,26,26,83,0,0,0,0,0,0
11111,0,33,18,32,14,60,68,4,0,0,0,0,0
11112,0,0,11,25,36,71,19,7,0,0,0,0,0
11113,0,13,8,35,30,22,38,0,0,0,0,0,0
11114,0,24,3,37,48,45,5,0,0,0,0,0,0
11115,0,0,1,29,30,48,14,0,0,0,0,0,4
11116,0,8,0,52,0,25,0,0,0,2,0,9,0
11117,0,32,0,47,0,73,0,0,0,10,0,0,1
11118,0,25,0,17,19,34,1,0,0,7,0,0,49
11119,0,23,0,7,0,16,0,0,0,0,0,0,54
11120,0,13,0,29,0,35,10,0,2,0,0,0,14
11121,0,12,6,55,15,34,0,0,0,0,0,0,0
11122,0,16,0,26,35,49,0,0,8,1,0,0,0
11123,0,0,0,34,74,15,37,0,0,0,0,0,22
11124,0,3,0,54,51,0,17,0,0,0,0,0,38
11125,0,0,0,56,63,24,4,0,0,0,0,0,25
11126,0,0,0,37,58,22,2,0,0,0,0,0,56
11127,0,0,0,18,53,66,0,0,0,0,0,0,40
11128,0,0,0,41,25,46,0,0,0,0,0,0,25
11129,0,1,0,35,74,95,0,0,20,0,0,0,30
11130,0,0,0,26,65,86,1,0,28,0,0,0,28
11131,0,0,0,57,55,16,7,0,18,25,0,0,0
11132,0,4,0,43,18,0,0,0,21,0,0,0,0
11133,0,0,0,40,38,53,0,0,52,0,0,0,0
11134,0,4,0,51,33,10,0,0,38,0,0,0,0
11135,0,0,32,53,27,0,1,0,0,0,0,0,0
11136,10,0,0,38,25,0,2,0,0,0,0,0,0
11137,0,7,0,49,0,74,0,0,34,14,0,0,0
11138,0,2,0,16,0,14,12,0,58,0,3,0,0
11139,0,5,0,51,0,50,1,0,91,0,2,0,0
11140,0,0,0,32,0,73,3,0,51,3,2,0,0
11141,0,0,0,55,0,54,0,0,55,0,0,0,0
11142,0,0,0,37,0,78,0,0,94,0,0,0,0
11143,0,13,0,31,14,80,8,0,54,0,0,0,0
11144,0,0,0,4,0,56,0,0,39,0,0,0,0
11145,0,0,0,5,0,45,0,0,52,0,11,0,0
11146,0,0,0,40,0,100,0,0,59,0,0,0,0
11147,0,0,0,39,0,67,0,1,64,8,30,0,0
11148,0,0,0,47,0,52,0,6,20,2,0,0,0
11149,0,0,0,31,0,27,0,0,53,0,0,0,0
11150,0,0,0,55,0,65,0,0,52,0,0,0,0
11151,0,0,0,39,0,24,0,0,41,0,0,0,0
11152,0,0,0,40,0,9,0,0,28,3,0,0,0
11153,0,0,6,38,0,49,0,0,13,0,17,1,0
11154,0,0,0,55,0,64,0,0,9,38,0,0,0
11155,0,0,0,41,0,58,0,0,50,0,1,0,0
11156,0,0,0,37,0,43,0,0,25,0,9,0,0
11157,0,0,0,72,0,23,0,0,25,0,3,0,0
11158,0,0,6,31,0,39,0,0,17,0,27,11,0
11159,0,0,0,59,0,29,10,0,29,0,0,0,0
11160,18,0,0,8,0,24,0,0,1,0,50,7,3
11161,5,0,9,48,0,31,6,0,0,0,15,0,0
11162,0,0,43,23,0,37,0,5,0,0,24,0,0
11163,0,0,51,36,0,0,0,0,0,0,14,0,4
11164,0,0,5,0,0,3,0,0,13,0,0,0,4
11165,0,0,2,8,6,11,1,2,7,0,15,0,0
11166,0,0,12,47,0,10,11,17,0,0,42,0,0
11167,0,0,1,34,6,13,7,0,0,0,3,0,0
11168,9,7,44,0,0,31,7,0,0,0,0,0,5
11169,0,1,53,44,6,0,0,0,0,20,1,8,0
11170,0,0,14,41,0,0,0,0,0,18,56,36,9
11171,0,0,0,45,10,6,0,0,0,0,62,53,5
11172,0,0,0,30,0,40,0,0,0,0,30,30,0
11173,21,0,21,16,23,38,0,0,0,27,22,29,0
11174,6,0,36,63,0,5,19,0,0,35,6,11,0
11175,0,11,41,29,0,23,5,0,0,1,0,0,0
11176,0,0,39,31,0,50,0,0,0,36,0,3,0
11177,0,0,23,22,0,15,0,0,0,0,0,19,0
11178,0,0,18,52,29,69,12,0,0,5,0,3,0
11179,0,13,50,48,0,36,0,0,0,0,0,38,0
11180,0,0,13,23,4,70,29,0,0,19,0,6,0
11181,0,0,24,38,9,20,0,0,0,0,0,0,0
11182,0,0,33,19,0,10,0,0,0,0,0,0,0
11183,0,0,17,31,1,12,0,0,18,31,0,0,0
11184,7,0,0,45,0,21,12,0,0,5,0,0,0
11185,0,0,0,10,0,9,4,0,0,31,0,0,0
11186,0,0,11,60,5,25,0,0,0,62,0,0,0
11187,0,0,10,16,3,52,0,0,0,13,0,11,0
11188,0,0,1,50,15,54,0,0,0,5,0,7,0
11189,0,0,8,37,0,44,0,1,0,0,0,2,0
11190,0,0,37,22,0,42,0,0,4,0,0,0,2
11191,0,0,42,36,0,37,0,0,0,49,0,2,0
11192,0,0,29,21,0,29,0,0,0,46,0,0,10
11193,0,0,37,21,0,0,0,0,5,51,0,0,0
11194,0,0,27,46,0,0,0,9,0,43,0,0,2
11195,0,0,19,56,4,10,0,4,12,36,0,0,24
11196,0,0,55,56,15,17,0,51,3,28,0,0,43
11197,0,0,29,42,24,0,0,23,22,25,4,0,6
11198,1,31,29,26,2,0,0,11,0,26,7,0,0
11199,13,0,46,13,10,0,0,1,0,31,0,0,0
11200,1,0,40,15,0,0,0,19,0,48,0,0,2
11201,0,0,6,16,17,27,0,12,0,31,0,0,0
11202,1,0,8,0,0,0,0,0,0,58,0,0,12
11203,26,0,0,5,0,32,1,2,1,36,0,0,0
11204,0,0,3,1,0,21,0,0,0,36,0,0,6
11205,0,7,0,0,3,1,0,7,0,49,0,0,1
11206,0,0,46,0,6,15,0,5,0,24,13,0,0
11207,0,0,60,3,0,0,0,0,0,32,0,0,0
11208,0,0,57,12,10,0,0,0,18,23,0,0,0
11209,0,0,26,0,0,25,0,0,0,35,0,0,0
11210,0,0,3,0,0,0,3,0,0,0,3,0,0
11211,0,0,14,0,6,0,0,0,7,21,6,0,5
11212,10,0,45,60,8,32,0,4,0,26,0,0,0
11213,4,0,64,10,0,0,0,0,0,38,1,0,1
11214,16,0,30,0,7,0,0,0,1,2,0,8,0
11215,12,2,0,0,9,0,0,0,0,42,0,1,0
11216,0,0,15,0,10,0,0,0,3,0,0,0,0
11217,0,1,9,0,0,0,0,0,7,0,0,2,0
11218,0,0,17,0,4,0,4,0,0,0,0,0,0
11219,0,0,60,5,9,0,0,0,14,0,0,0,0
11220,0,0,79.54686296,0,14,0,6,0,0,0,1,0,0
11221,0,0,22,0,0,0,0,0,0,0,0,0,0
11222,0,0,28,0,0,0,6,0,0,0,0,2,0
11223,0,5,1,0,9,0,3,0,0,0,0,0,0
11224,0,5,14,0,0,0,0,0,0,0,0,1,0
11225,0,6,20,0,0,0,19,0,0,0,0,0,0
11226,1,0,40,0,10,0,0,4,54,0,0,0,0
11227,0,0,39,0,18,0,0,3,19,0,0,0,0
11228,0,0,45,38,0,0,0,9,1,0,0,0,0
11229,0,2,31,0,3,0,0,0,1,0,0,0,0
11230,0,0,38,0,0,0,0,7,12,0,0,12,0
11231,0,0,48,26,10,0,0,0,0,0,15,0,0
11232,0,7,30,0,15,0,0,14,1,0,0,0,0
11233,0,5,27,0,7,0,0,0,0,0,0,0,0
11234,0,3,51,0,0,0,0,0,0,0,0,0,0
11235,0,7,8,0,0,0,0,0,0,0,0,0,0
11236,0,0,3,0,0,0,13,0,0,0,11,7,0
11237,0,0,6,0,0,0,0,0,0,0,0,0,0
11238,15,0,0,0,0,0,12,0,0,0,0,13,0
11239,0,6,27,0,2,0,19,20,0,11,0,16,0
11240,2,0,0,0,2,8,0,1,0,0,0,0,0
11241,6,5,0,2,3,0,19,0,16,0,0,0,0
11242,5,0,8,0,0,0,0,4,6,0,0,0,0
11243,0,3,13,0,0,10,10,0,19,0,0,0,6
11244,0,0,17,0,0,0,65,0,0,0,0,0,0
11245,0,0,0,0,0,45,4,0,0,0,0,0,0
11246,0,0,0,0,0,1,3,0,0,0,40,0,0
11247,17,2,0,9,0,14,6,0,0,5,0,0,0
11248,0,4,0,0,0,2,12,0,0,0,0,0,0
11249,0,0,0,0,0,0,7,0,0,0,36,0,0
11250,0,0,0,0,4,0,0,1,0,0,14,40,0
11251,0,0,0,14,0,16,0,0,0,0,13,2,0
11252,13,0,10,16,0,6,0,1,0,8,14,4,0
11253,21,19,1,0,31,30,0,3,9,0,0,1,0
11254,50,0,19,0,0,18,0,0,3,0,55,13,0
11255,2,30,3,0,3,29,0,0,0,0,20,0,0
11256,8,22,0,11,1,0,2,0,0,0,1,0,0
11257,0,1,5,0,12,23,1,0,0,2,20,1,0
11258,0,0,54,0,4,3,3,0,0,0,71,5,10
11259,22,0,0,0,0,25,10,0,0,0,70,16,51
11260,24,1,0,0,0,5,0,0,0,2,47,39,86
11261,30,0,0,0,0,0,19,0,0,4,75,0,53
11262,17,24,0,0,0,0,14,0,0,0,48,0,40
11263,30,0,0,0,0,1,0,38,0,1,72,0,29
11264,38,0,0,0,0,0,0,0,0,0,22,0,43
11265,38,1,0,0,0,5,0,0,0,13,64,0,26
11266,37,0,0,0,0,0,0,0,0,0,34,0,30
11267,20,0,0,0,22,1,0,0,0,24,43,1,30
11268,44,0,0,0,0,0,0,0,0,28,57,11,46
11269,48,27,0,0,7,0,0,0,0,0,10,1,37
11270,3,19,0,0,0,0,0,0,0,0,16,4,36
11271,7,1,0,0,1,0,0,0,0,0,32,0,64
11272,5,0,0,0,0,0,0,0,0,0,45,0,61
11273,0,0,0,0,17,0,4,0,0,0,0,13,51
11274,0,15,0,0,0,10,7,0,0,0,5,0,34
11275,3,0,0,0,0,0,5,0,0,0,3,0,61
11276,21,0,0,0,0,0,0,0,0,1,3,0,59
11277,4,0,0,0,0,0,0,1,0,0,6,0,62
11278,2,9,0,0,0,0,0,11,0,0,5,0,44
11279,0,0,0,0,0,0,5,0,0,0,0,1,41
11280,0,0,0,0,0,0,3,2,0,0,6,13,46
11281,0,0,0,0,0,0,4,0,0,0,0,4,40
11282,0,0,0,0,0,3,1,0,0,0,0,0,38
11283,0,0,3,0,0,0,0,0,0,0,0,0,26
11284,0,0,0,0,0,6,0,0,2,0,4,0,47
11285,20,0,2,0,0,0,0,0,12,0,4,0,12
11286,3,0,0,0,0,1,0,0,7,0,37,15,33
11287,0,0,0,0,0,0,7,8,18,16,6,0,69
11288,0,0,0,0,0,0,15,32,25,0,0,0,26
11289,1,0,0,0,0,0,0,0,0,0,0,0,3
11290,0,0,31,0,7,7,0,0,10,0,0,0,38
11291,0,0,3,0,19,0,0,0,0,0,0,0,17
11292,0,0,6,0,5,0,0,0,0,0,0,0,42
11293,0,0,0,0,2,0,0,0,45,0,0,0,47
11294,15,0,12,5,0,7,8,0,16,11,0,0,19
11295,3,0,0,10,0,5,20,0,5,0,0,0,51
11296,3,13,0,0,0,0,21,0,51,0,4,0,16
11297,4,0,0,17,4,0,1,0,5,0,4,0,17
11298,3,0,0,56,1,4,19,0,37,0,0,5,18
11299,0,0,0,29,0,0,14,0,11,0,38,7,0
11300,5,0,0,45,0,0,26,0,8,0,0,2,7
11301,15,0,0,58,0,1,37,0,17,0,0,0,0
11302,8,0,0,58,0,0,15,0,90,0,0,0,13
11303,0,0,0,53,0,0,0,1,71,2,9,0,14
11304,0,0,0,18,0,0,9,0,16,24,2,0,0
11305,7,0,0,40,0,0,21,0,1,6,12,0,0
11306,0,0,0,63,8,0,29,0,2,1,0,0,0
11307,18,0,20,31,0,0,36,0,0,0,4,0,0
11308,5,0,1,14,33,0,0,16,0,0,0,5,0
11309,16,0,0,35,6,1,0,4,69,0,0,9,26
11310,0,0,3,43,17,0,0,1,62,5,10,0,39
11311,0,0,0,27,5,0,0,1,59,0,2,0,31
11312,0,0,3,51,35,0,0,10,81,0,3,0,5
11313,0,0,0,41,62,1,5,0,96,0,0,0,28
11314,8,0,19,27,25,0,0,0,66,0,3,0,2
11315,33,0,11,42,37,0,21,0,76,0,12,28,9
11316,0,0,9,35,35,0,24,0,91,0,0,7,0
11317,1,0,0,75,0,0,0,0,90,4,9,0,0
11318,0,0,24,22,14,0,16,1,81,4,7,37,4
11319,3,0,0,22,34,0,46,9,58,7,0,27,0
11320,0,0,0,25,3,0,0,18,22,17,0,63,0
11321,2,0,0,43,0,0,23,3,61,0,0,0,0
11322,3,0,0,53,31,0,30,55,81,0,0,8,0
11323,10,5,6,34,61,0,25,28,56,0,0,0,0
11324,0,0,0,36,61,0,13,29,13,0,5,0,0
11325,10,22,0,22,74,0,0,26,47,8,0,1,0
11326,2,0,0,46,9,0,0,33,37,21,0,0,0
11327,0,9,0,5,16,0,0,2,91,7,0,8,0
11328,0,52,0,7,55,0,0,0,94,22,3,18,0
11329,0,0,0,6,82,0,0,2,67,0,0,4,0
11330,0,0,0,28,40,0,0,82,27,40,0,6,0
11331,0,7,1,0,0,20,0,69,37,20,9,28,5
11332,0,46,0,0,2,7,0,60,84,0,0,0,0
11333,0,0,8,14,47,0,6,63,76,0,0,0,0
11334,0,27,0,4,0,1,0,31,49,1,0,0,0
11335,0,41,0,0,0,0,0,61,21,41,0,1,0
11336,20,35,0,1,16,0,21,78,34,0,0,1,9
11337,0,15,0,0,3,0,6,52,32,7,0,0,2
11338,0,55,0,15,0,3,14,74,13,62,0,0,6
11339,0,39,0,5,0,0,4,36,3,69,0,40,0
11340,0,33,16,0,7,20,3,23,12,39,0,8,26
11341,0,51,6,0,0,18,0,52,11,48,0,18,0
11342,0,52,11,1,0,28,0,24,1,76,0,33,0
11343,0,46,22,0,1,3,0,25,0,30,0,0,0
11344,0,38,5,0,0,0,10,12,15,30,0,16,0
11345,13,2,8,0,0,0,0,29,4,58,0,17,0
11346,3,0,0,0,10,6,2,2,0,99,0,15,0
11347,0,10,9,0,0,0,17,0,0,54,6,10,0
11348,2,23,0,0,55,0,0,8,0,46,23,49,0
11349,0,30,25,0,19,1,0,6,0,45,17,54,0
11350,0,0,17,0,0,0,27,30,0,7,2,63,0
11351,0,9,17,0,3,0,11,1,0,7,0,55,0
11352,0,63,2,0,6,2,0,0,0,0,0,0,0
11353,0,49,14,0,22,13,29,0,0,3,27,20,0
11354,0,61,38,0,0,0,21,0,0,98,8,29,50
11355,0,21,19,0,0,0,0,6,0,59,22,64,0
11356,0,0,25,0,0,0,19,36,0,82,0,48,11
11357,0,38,43,0,8,0,28,13,0,63,18,33,4
11358,0,0,54,0,37,0,13,3,0,73,12,21,7
11359,0,4,33,0,0,0,17,0,2,80,11,45,0
11360,6,8,19,0,0,0,36,0,0,100,26,58,0
11361,0,16,1,0,0,0,65,0,0,55,28,52,0
11362,0,29,6,0,0,0,0,0,0,20,37,28,4
11363,0,34,20,0,0,0,0,0,13,56,50,0,2
11364,0,30,30,0,0,0,0,0,0,37,52,0,0
11365,0,16,0,0,0,0,19,0,0,52,64,0,0
11366,17,73,17,0,0,0,17,0,0,79,76,0,0
11367,0,40,19,0,0,0,0,0,0,39,19,0,0
11368,0,0,0,0,0,0,0,0,0,65,14,0,0
11369,16,19,8,0,0,0,25,0,0,17,26,0,6
11370,0,32,21,0,0,0,0,0,0,0,2,8,1
11371,0,83,31,0,6,0,2,0,0,4,3,10,0
11372,9,55,43,0,0,0,36,0,0,19,8,12,0
11373,3,42,18,0,0,0,14,0,0,14,0,0,4
11374,0,34,20,0,0,0,0,0,0,16,0,0,6
11375,20,43,46,0,11,26,39,0,0,6,0,0,0
11376,2,21,5,0,0,56,0,0,0,23,0,0,0
11377,5,26,0,0,6,17,0,0,0,24,0,0,0
11378,4,84,0,0,2,42,0,0,0,0,0,0,0
11379,7,45,0,0,0,25,2,0,0,0,0,0,0
11380,0,4,0,0,0,31,39,0,0,32,0,0,0
11381,0,7,1,0,9,3,5,0,0,0,17,0,0
11382,0,93,4,0,0,5,0,0,0,9,0,0,0
11383,0,26,0,0,5,77,2,11,0,0,0,2,0
11384,0,0,0,0,1,35,2,0,12,0,4,0,0
11385,0,46,0,7,21,61,8,0,0,0,1,7,0
11386,0,97,0,1,2,27,0,0,0,0,5,0,0
11387,0,55,0,22,19,53,6,0,0,0,0,0,0
11388,2,26,0,6,1,0,0,5,0,0,5,0,0
11389,30,14,0,0,0,0,0,1,0,0,0,0,0
11390,32,13,0,0,0,27,0,2,0,0,0,0,0
11391,0,13,6,0,0,101,17,1,4,0,0,0,0
11392,0,72,0,0,0,70,0,1,0,0,0,0,0
11393,0,79,0,0,0,47,7,0,0,0,0,0,0
11394,0,64,0,0,0,43,8,3,0,0,0,0,0
11395,8,48,0,0,0,23,0,0,0,0,8,0,0
11396,0,43,0,0,31,2,0,12,0,0,0,0,0
11397,0,0,0,0,18,2,0,0,0,0,0,0,0
11398,0,27,6,0,11,19,0,25,0,0,0,0,0
11399,0,42,0,2,37,23,0,0,0,0,0,0,0
11400,0,28,0,0,0,44,0,11,0,0,0,0,30
11401,7,23,0,0,0,1,0,0,6,0,1,0,67
11402,0,44,0,0,0,0,5,0,0,42,19,0,45
11403,0,32,0,0,0,18,1,0,10,0,0,0,57
11404,0,58,0,0,14,0,0,0,21,5,0,0,70
11405,0,1,0,0,0,5,0,4,0,2,4,0,45
11406,82,16,3,0,15,10,0,0,0,0,28,0,38
11407,2,42,0,15,0,0,0,0,0,0,1,0,44
11408,0,40,20,0,0,10,0,0,1,0,1,0,9
11409,0,5,23,0,3,19,0,0,1,0,12,0,80
11410,0,32,10,0,0,11,0,0,0,0,19,0,32
11411,0,60,0,0,3,0,0,3,0,0,10,12,0
11412,0,42,0,0,1,7,0,12,0,0,33,2,0
11413,0,25,0,0,0,0,0,9,0,0,68,0,0
11414,0,23,4,0,0,21,0,5,0,16,51,0,28
11415,32,37,5,0,21,44,0,0,0,93,18,0,15
11416,0,38,0,0,38,0,9,0,0,0,39,0,49
11417,0,38,10,0,11,4,0,0,0,2,11,0,53
11418,0,33,3,0,1,0,0,0,0,0,29,8,30
11419,0,1,0,0,9,0,0,0,0,0,9,0,57
11420,29,38,6,0,0,0,0,0,0,0,0,0,79
11421,35,45,0,0,14,4,1,0,0,0,6,0,45
11422,58,30,0,3,4,31,0,0,0,0,0,0,32
11423,56,34,0,27,8,0,0,0,0,0,0,0,18
11424,31,30,0,29,27,0,0,1,26,0,0,0,51
11425,0,62,0,24,0,0,0,10,18,0,0,0,32
11426,39,33,0,39,31,0,0,0,5,0,0,0,12
11427,32,60,18,0,30,0,14,7,0,0,0,0,16
11428,0,35,0,0,0,0,0,0,0,0,0,0,9
11429,62,0,2,0,0,0,0,0,0,0,0,0,74
11430,26,13,0,0,0,0,5,0,0,0,0,0,43
11431,22,53,0,0,44,0,0,11,0,2,0,1,17
11432,52,39,0,0,60,0,10,5,7,26,0,4,54
11433,8,2,0,0,30,0,10,3,21,11,0,0,11
11434,0,0,0,0,21,0,5,0,23,1,7,0,10
11435,15,0,0,0,21,0,7,0,0,0,9,0,59
11436,34,11,0,0,0,0,6,1,2,0,21,0,70
11437,4,8,7,2,22,0,0,3,3,0,0,0,49
11438,2,11,0,0,2,0,7,26,28,0,0,3,36
11439,1,0,0,3,0,2,0,0,36,37,0,12,44
11440,7,0,0,0,10,1,0,17,0,11,0,4,21
11441,0,0,0,0,0,0,0,34,55,0,0,14,28
11442,0,15,0,13,32,0,8,34,17,24,0,8,4
11443,0,0,0,0,6,0,0,0,0,13,1,0,2
11444,0,0,17,15,0,0,0,0,11,22,0,12,7
11445,7,0,0,9,4,0,0,17,14,20,0,0,16
11446,0,0,0,1,0,0,16,29,62,14,28,0,7
11447,3,0,0,0,24,0,11,8,103,3,17,0,20
11448,3,0,0,0,24,0,15,0,68,0,0,0,0
11449,0,1,0,0,0,0,26,17,84,0,7,0,0
11450,4,0,0,1,27,24,7,2,28,21,30,0,0
11451,0,0,0,6,0,0,0,1,65,79,0,0,0
11452,0,0,0,1,1,4,19,6,90,27,0,0,0
11453,10,3,7,4,0,9,24,0,103,37,0,0,0
11454,21,0,4,4,8,16,0,0,48,4,32,0,7
11455,0,0,6,0,0,3,31,0,12,55,79,2,26
11456,37,4,15,3,0,11,21,0,56,7,79,12,0
11457,1,0,0,0,1,0,16,0,79,0,83,0,0
11458,8,0,0,0,12,16,18,0,82,0,84,0,0
11459,0,0,0,0,10,0,0,0,45,21,48,0,0
11460,2,0,0,0,11,0,74,0,43,23,106,0,0
11461,0,0,2,11,14,0,0,0,71,42,29,10,0
11462,43,4,3,0,2,0,66,0,113,50,77,20,0
11463,0,0,8,0,3,0,14,27,83,38,37,0,0
11464,0,0,0,17,1,1,38,0,0,51,51,0,0
11465,0,0,0,0,0,0,31,0,0,21,11,0,0
11466,2,0,0,0,2,0,9,0,57,15,0,0,0
11467,1,0,10,0,0,0,0,0,65,23,0,11,0
11468,2,0,18,0,13,0,18,0,15,1,0,6,0
11469,1,0,0,0,0,0,53,0,83,36,0,14,0
11470,14,0,58,0,0,0,0,0,24,39,39,6,0
11471,31,0,10,0,12,0,0,0,21,14,22,0,0
11472,0,0,16,0,0,0,23,0,22,53,55,12,0
11473,0,0,0,0,0,0,9,1,45,24,52,35,0
11474,0,0,31,0,15,0,0,0,70,43,26,2,0
11475,0,0,38,0,4,0,0,18,35,35,20,55,0
11476,8,0,20,0,2,0,0,19,98,20,1,6,0
11477,0,0,18,0,0,0,0,2,69,0,0,1,0
11478,19,7,0,0,0,0,0,2,125,24,0,4,7
11479,31,2,0,26,6,0,0,2,53,55,0,30,20
11480,0,0,0,16,8,0,0,82,25,31,19,3,0
11481,0,1,0,12,0,0,15,4,1,67,74,71,3
11482,3,12,0,25,0,0,0,7,67,72,37,83,5
11483,0,18,32,18,0,0,0,27,73,10,0,30,46
11484,0,7,35,31,0,2,1,9,80,8,0,40,0
11485,1,4,39,19,0,54,1,0,65,34,0,13,15
11486,55,4,64,54,0,3,0,50,47,76,0,9,0
11487,18,9,27,41,0,10,5,45,90,48,0,21,15
11488,29,6,16,18,0,0,0,36,70,65,0,0,43
11489,14,2,59,43,1,0,0,35,70,26,0,0,44
11490,19,4,53,28,1,0,14,49,63,60,0,0,32
11491,23,0,21,41,0,0,19,49,91,79,0,0,3
11492,33,3,0,46,19,0,3,21,84,31,10,35,34
11493,31,0,0,0,1,0,2,34,71,0,5,2,15
11494,52,0,0,4,0,0,27,0,67,12,22,13,0
11495,18,0,0,57,38,0,0,57,54,5,0,0,0
11496,37,0,0,48,19,0,0,50,36,16,0,0,8
11497,38,0,0,43,15,0,0,42,76,28,0,0,10
11498,12,0,21,51,0,0,0,29,19,0,3,0,1
11499,26,0,29,42,25,0,0,68,10,0,0,0,37
11500,30,0,35,24,17,0,0,58,55,48,2,2,17
11501,40,0,5,42,40,0,0,0,101,49,4,2,8
11502,14,0,0,47,48,0,0,20,47,65,4,5,37
11503,0,0,35,59,16,0,0,22,83,52,0,0,0
11504,28,0,17,64,26,0,0,16,18,34,0,6,4
11505,52,8,3,25,2,0,0,61,70,44,0,0,17
11506,29,11,0,35,0,0,0,46,54,9,3,0,32
11507,3,0,13,22,54,7,0,93,74,10,4,0,59
11508,23,0,0,31,92,18,0,51,52,22,0,0,76
11509,36,0,0,33,82,22,0,40,63,19,0,0,33
11510,15,0,0,56,83,4,0,82,109,7,0,0,55
11511,53,0,0,38,75,42,0,26,77,0,3,0,50
11512,22,8,0,34,57,25,7,44,73,0,2,0,38
11513,0,0,14,33,4,0,21,53,69,0,3,0,0
11514,12,0,0,41,34,0,0,86,79,25,0,0,5
11515,34,0,0,51,72,0,0,43,59,0,0,17,6
11516,31,0,0,39,46,5,34,33,31,0,0,16,42
11517,31,0,0,46,39,13,14,22,49,0,0,29,62
11518,39,0,0,24,25,3,0,12,90,9,20,25,70
11519,43,3,0,35,58,25,0,10,102,0,23,24,62
11520,0,5,0,31,33,27,10,0,67,4,0,22,66
11521,0,0,0,18,13,0,4,0,0,0,0,17,39
11522,0,2,0,60,46,16,6,28,0,0,0,11,56
11523,0,0,0,39,15,38,2,22,67,0,9,18,6
11524,0,0,0,34,6,1,5,24,59,0,15,18,44
11525,41,13,0,27,0,3,51,11,34,0,3,6,35
11526,60,0,2,36,2,5,24,5,25,0,6,0,58
11527,35,9,0,43,29,65,28,0,44,0,11,34,33
11528,5,6,0,27,3,14,14,0,14,0,0,9,28
11529,43,20,15,25,0,1,21,18,20,0,0,39,103
11530,56,0,5,20,3,0,35,30,85,0,0,67,11
11531,45,0,0,55,6,0,0,4,78,0,16,30,27
11532,2,0,5,26,0,0,17,0,95,29,50,3,6
11533,0,29,14,23,2,0,17,0,82,44,8,0,61
11534,0,0,27,25,17,0,52,0,38,18,16,31,47
11535,0,0,1,8,0,0,13,0,83,13,31,31,57
11536,0,0,10,15,20,0,9,0,83,0,2,17,68
11537,23,25,0,25,8,0,38,0,73,0,12,6,52
11538,57,40,8,36,0,0,24,0,75,0,85,12,53
11539,60,65,0,22,0,0,10,0,85,0,63,8,28
11540,26,22,0,8,2,0,20,0,78,0,79,12,34
11541,1,60,0,18,0,0,37,0,68,50,66,0,18
11542,60,55,0,11,0,0,31,0,70,2,63,0,44
11543,82,28,0,25,0,0,36,0,39,18,64,0,36
11544,36,0,0,2,0,0,53,0,46,1,52,0,31
11545,14,13,0,0,0,0,30,0,38,18,35,0,14
11546,20,50,0,5,0,0,45,0,90,61,57,0,22
11547,7,80,0,3,0,22,45,0,102,89,2,0,61
11548,31,42,0,0,0,16,85,0,75,76,45,0,45
11549,23,62,0,21,0,28,51,40,27,38,69,20,88
11550,48,53,0,0,20,5,66,54,13,82,75,25,81
11551,38,18,0,0,50,83,28,0,69,53,58,39,54
11552,40,50,0,5,20,45,69,9,32,35,75,22,34
11553,54,79,0,0,45,41,6,6,57,6,35,37,42
11554,21,70,0,0,16,15,0,8,87,0,73,14,33
11555,59,26,0,0,2,3,8,6,83,0,20,17,19
11556,27,26,0,0,0,0,20,10,61,32,47,17,0
11557,34,35,0,5,7,0,0,68,67,73,12,39,9
11558,11,44,4,2,26,16,19,71,27,57,0,67,0
11559,45,90,23,14,0,41,5,66,103,80,38,37,0
11560,4,22,2,12,7,63,0,44,94,49,66,15,0
11561,58,42,9,0,0,60,3,19,91,3,49,64,0
11562,53,0,1,0,0,51,22,11,97,39,57,49,0
11563,68,21,14,0,35,51,0,13,72,29,30,24,0
11564,47,57,6,0,4,51,0,53,114,71,52,69,18
11565,33,71,0,0,0,37,0,72,75,24,41,74,2
11566,54,38,0,0,0,81,0,39,99,0,73,47,0
11567,34,55,4,0,28,25,30,51,99,0,63,32,3
11568,26,7,3,46,55,12,17,35,80,8,44,43,12
11569,22,49,6,21,58,80,37,66,0,31,59,54,25
11570,60,61,1,62,59,66,46,52,37,51,31,28,22
11571,38,40,22,34,96,97,6,100,0,52,10,32,0
11572,66,35,8,56,45,67,1,82,73,53,10,46,0
11573,24,29,0,42,90,45,24,46,82,81,29,34,12
11574,29,92,0,52,82,33,53,62,50,72,46,5,0
11575,35,33,63,40,26,71,28,109,72,56,56,5,4
11576,51,18,5,65,28,84,20,19,121,16,36,18,0
11577,48,62,47,55,48,79,64,56,94,50,52,12,2
11578,29,85,35,65,28,97,49,89,98,20,63,47,2
11579,54,56,9,55,20,42,54,80,79,70,70,0,26
11580,43,72,8,37,2,32,61,11,84,10,74,0,20
11581,37,58,33,29,12,0,57,32,82,77,59,12,10
11582,13,18,43,44,41,10,78,97,50,45,52,1,32
11583,1,91,46,46,47,38,85,64,10,6,58,19,10
11584,28,53,49,31,68,65,63,76,11,39,56,54,79
